"","Date.Time","Main_Mass_Flow","Additive_1_Ratio","Additive_2_Ratio","Additive_3_Ratio","Additive_4_Ratio","Additive_5_Ratio","Additive_6_Ratio","Flow_Gas_Ratio","Pressure","T_Zone_1","T_Zone_2","T_Zone_3","T_Zone_4","T_Zone_5","T_Zone_6","T_Zone_7","T_Zone_8","T_Zone_9","T_Zone_10","Blending","Quality"
"2525510",2017-01-17 13:54:00,18578.78125,0.000621300016064197,0.0642528757452965,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.96583771705627,0,198.150360107422,188.579330444336,193.95085144043,174.65803527832,178.109954833984,178.404632568359,171.292221069336,176.609954833984,179.303909301758,173.087707519531,27,40.912
"2530610",2017-01-17 14:45:00,18579.595703125,0.000621300016064197,0.0642528757452965,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.93994140625,0,198.223205566406,188.463714599609,194.439147949219,174.508499145508,178.799270629883,178.602615356445,171.000045776367,176.736755371094,179.249618530273,172.743225097656,27,40.788
"2536310",2017-01-17 15:42:00,18563.94140625,0.000621300016064197,0.0642528757452965,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.96404647827148,0,198.002182006836,188.144180297852,193.765625,174.472518920898,177.947082519531,178.159042358398,170.752639770508,176.596588134766,179.018630981445,172.287063598633,27,40.664
"2542310",2017-01-17 16:42:00,18828.14453125,0.000621300016064197,0.0642528757452965,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.95236468315125,0,197.798645019531,188.810684204102,194.15397644043,174.758026123047,177.940292358398,177.618621826172,170.180419921875,175.719329833984,178.375076293945,172.272766113281,28,40.54
"2547210",2017-01-17 17:31:00,18839.11328125,0.000621300016064197,0.0642528757452965,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.95879769325256,0,198.066131591797,188.108932495117,175.673934936523,174.964782714844,177.806396484375,177.580917358398,169.167541503906,174.930191040039,177.64501953125,171.619186401367,28,40.67
"2553010",2017-01-17 18:29:00,19080.298828125,0.000621300016064197,0.0693682357668877,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.95750570297241,0,197.943450927734,188.272430419922,193.959991455078,174.565200805664,177.759765625,177.009521484375,169.151947021484,174.313201904297,176.905990600586,171.561859130859,28,40.8
"2559610",2017-01-17 19:35:00,19111.458984375,0.000621300016064197,0.0700000002980232,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.93631839752197,0,198.001083374023,188.073760986328,192.688217163086,174.843963623047,176.419586181641,176.621734619141,168.936859130859,174.776138305664,178.136734008789,172.311767578125,28,40.93
"2564510",2017-01-17 20:24:00,19096.580078125,0.000621300016064197,0.0700000002980232,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.93925213813782,0,197.747497558594,188.38801574707,193.854598999023,174.669418334961,176.021820068359,176.383255004883,168.696914672852,174.483276367188,177.380554199219,171.722442626953,28,41.06
"2570210",2017-01-17 21:21:00,19092.583984375,0.000621300016064197,0.0564629696309566,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.92338991165161,0,197.880523681641,188.305450439453,194.007919311523,174.410598754883,176.363708496094,176.159774780273,169.158538818359,174.670867919922,177.624038696289,171.870254516602,28,41.14
"2576810",2017-01-17 22:27:00,19096.650390625,0.000621300016064197,0.068671241402626,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.93577575683594,0,197.97314453125,188.1298828125,194.217987060547,174.622970581055,174.676345825195,174.720626831055,167.487411499023,173.792495727539,177.305297851562,171.547210693359,28,41.22
"2583110",2017-01-17 23:30:00,19108.71484375,0.000621300016064197,0.0643204301595688,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.96045517921448,0,197.958633422852,188.187591552734,194.103713989258,174.642471313477,175.034881591797,176.686782836914,169.191192626953,175.04264831543,177.587326049805,171.79150390625,28,41.3
"2589210",2017-01-18 00:31:00,19094.0703125,0.000621300016064197,0.0533859208226204,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.94592833518982,0,198.416473388672,188.273071289062,194.672790527344,174.341506958008,176.234344482422,177.368209838867,169.473281860352,175.716445922852,178.768112182617,172.692901611328,28,41.38
"2595410",2017-01-18 01:33:00,19084.787109375,0.000621300016064197,0.0642528757452965,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.94706320762634,0,198.008056640625,188.080551147461,195.053894042969,174.649291992188,175.978515625,177.183212280273,169.469284057617,175.956558227539,178.833084106445,172.678771972656,28,41.445
"2601110",2017-01-18 02:30:00,19095.28125,0.000621300016064197,0.0638391450047493,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.94734597206116,0,198.014938354492,188.417282104492,194.911956787109,174.974258422852,175.987533569336,176.568161010742,169.73713684082,175.702178955078,178.500625610352,172.43586730957,28,41.51
"2607410",2017-01-18 03:33:00,19107.75390625,0.000621300016064197,0.0543058216571808,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.95365333557129,0,198.064788818359,187.990676879883,194.970748901367,174.082534790039,174.951858520508,175.024765014648,168.126937866211,174.432952880859,176.916046142578,171.602722167969,28,41.575
"2613010",2017-01-18 04:29:00,19099.27734375,0.000621300016064197,0.0642528757452965,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.93968462944031,0,197.942764282227,188.252471923828,195.236190795898,174.234680175781,174.971466064453,175.805160522461,168.889083862305,174.509796142578,177.792144775391,171.802185058594,28,41.64
"2619210",2017-01-18 05:31:00,19072.744140625,0.000621300016064197,0.0648452714085579,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.92897439002991,0,198.122985839844,187.949951171875,194.902587890625,173.802322387695,174.360260009766,175.644180297852,168.339538574219,174.084014892578,177.054702758789,171.033584594727,28,42.805
"2625310",2017-01-18 06:32:00,19096.43359375,0.000621300016064197,0.0700000002980232,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.91277384757996,0,197.751327514648,188.212875366211,195.166946411133,174.204437255859,174.84748840332,175.62760925293,168.240951538086,174.53434753418,177.835647583008,172.194427490234,27.1077899932861,43.97
"2630810",2017-01-18 07:27:00,19094.162109375,0.000621300016064197,0.0700000002980232,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.91166758537292,0,198.036575317383,188.602340698242,195.154083251953,174.242935180664,175.044876098633,175.408828735352,168.722946166992,174.427352905273,177.494598388672,171.612823486328,28,45.135
"2638410",2017-01-18 08:43:00,19090.6484375,0.000621300016064197,0.0700000002980232,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.91488647460938,0,197.895568847656,189.257431030273,195.460540771484,174.3623046875,173.809051513672,173.917724609375,165.007598876953,171.796371459961,174.814331054688,168.787368774414,28,46.3
"2652210",2017-01-18 11:01:00,0,0.000621300016064197,0.0700000002980232,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,0.0191839411854744,0,114.523048400879,120.870330810547,161.866195678711,131.54167175293,188.233917236328,190.387283325195,176.053695678711,158.007629394531,130.128463745117,123.462272644043,0,44.9925
"2655010",2017-01-18 11:29:00,1.84307154995622e-05,0.000621300016064197,0.0700000002980232,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.7739737033844,0,182.904281616211,206.571701049805,204.034530639648,168.773132324219,201.925079345703,201.256973266602,195.838836669922,188.141937255859,173.254531860352,145.650039672852,28,43.685
"2660010",2017-01-18 12:19:00,1.84307154995622e-05,0.000621300016064197,0.0700000002980232,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.92427444458008,0,0,0,0,0,0,0,0,0,0,0,28,42.3775
"2662910",2017-01-18 12:48:00,0,0,0,0,0,0,0,0,0,197.737777709961,192.341171264648,199.719177246094,172.956176757812,180.651977539062,182.115585327148,176.689117431641,182.843826293945,183.599838256836,172.604385375977,28,41.07
"2668010",2017-01-18 13:39:00,15666.0126953125,0.000621300016064197,0.0735202878713608,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.83843874931335,0,198.54231262207,194.265930175781,194.584503173828,175.021362304688,177.766006469727,178.130172729492,171.464660644531,177.3984375,179.144592285156,170.138473510742,28,41.24
"2673110",2017-01-18 14:30:00,19322.44140625,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.80312418937683,0,198.117218017578,189.138885498047,194.298767089844,173.927368164062,173.042892456055,173.564636230469,165.829833984375,172.127532958984,175.730453491211,170.982849121094,28,41.41
"2679210",2017-01-18 15:31:00,19354.71875,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.80815601348877,0,197.863983154297,189.518600463867,195.748611450195,174.594329833984,174.335327148438,174.835723876953,167.099273681641,173.160415649414,176.40510559082,171.327133178711,28,41.58
"2685010",2017-01-18 16:29:00,19626.1015625,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.81086277961731,0,198.042495727539,188.002487182617,193.963790893555,173.629104614258,173.493515014648,172.961700439453,164.581985473633,171.084655761719,174.518859863281,170.578216552734,28,41.75
"2691210",2017-01-18 17:31:00,19880.97265625,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.78325295448303,0,197.702407836914,188.638046264648,194.97883605957,174.318771362305,173.836944580078,174.297927856445,166.004318237305,172.40625,175.909103393555,171.533889770508,28,41.585
"2702510",2017-01-18 19:24:00,0,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.8676290512085,0,108.994956970215,142.083297729492,169.77619934082,166.464172363281,198.444107055664,201.695739746094,195.739944458008,186.93391418457,172.721435546875,155.61572265625,28,41.42
"2708710",2017-01-18 20:26:00,0,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.86794209480286,0,79.6842575073242,110.366882324219,137.357131958008,134.152816772461,181.179809570312,187.297515869141,179.157211303711,175.580383300781,166.994995117188,153.368530273438,28,41.255
"2714810",2017-01-18 21:27:00,0,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.84225296974182,0,173.399383544922,162.495315551758,168.656463623047,151.294708251953,178.285202026367,183.183212280273,175.521896362305,170.475601196289,155.683837890625,135.304702758789,28,41.09
"2720910",2017-01-18 22:28:00,15174.5029296875,0.000621300016064197,0.0933851450681686,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.78379392623901,0,201.257904052734,161.497039794922,178.274642944336,157.553115844727,176.551208496094,187.397583007812,189.512954711914,175.183654785156,150.704742431641,120.845893859863,28,41.63
"2726810",2017-01-18 23:27:00,0.00149730709381402,0.000621300016064197,0.107500001788139,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.79941773414612,0,66.3478240966797,94.7546157836914,142.409072875977,116.814170837402,162.694915771484,154.017669677734,137.202194213867,117.750228881836,97.0982971191406,82.2778854370117,28,42.17
"2731010",2017-01-19 00:09:00,0,0.000621300016064197,0.107500001788139,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.80612540245056,0,158.947265625,152.761291503906,170.479690551758,157.661819458008,180.069381713867,183.618408203125,174.846450805664,172.359924316406,163.401123046875,149.521697998047,28,41.885
"2734810",2017-01-19 00:47:00,0,0.000621300016064197,0.107500001788139,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.80850172042847,0,196.780700683594,188.686828613281,199.58821105957,171.473358154297,180.87825012207,183.482421875,178.275726318359,182.777114868164,183.026000976562,173.124481201172,28,41.6
"2739510",2017-01-19 01:34:00,19897.12109375,0.000621300016064197,0.0894821509718895,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.72003388404846,0,197.842041015625,187.149871826172,197.117202758789,173.41911315918,173.256408691406,173.398483276367,164.978576660156,172.067672729492,175.771057128906,171.486251831055,28,41.82
"2743710",2017-01-19 02:16:00,19884.998046875,0.000621300016064197,0.081904761493206,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.71026396751404,0,198.487518310547,187.458129882812,197.492218017578,173.902191162109,174.396499633789,175.288497924805,166.529876708984,173.005935668945,175.89372253418,171.32389831543,28,42.04
"2750410",2017-01-19 03:23:00,19901.962890625,0.000621300016064197,0.081904761493206,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.71125531196594,0,198.705596923828,187.246307373047,197.179000854492,173.679550170898,173.151641845703,173.584655761719,166.15934753418,173.064651489258,176.093536376953,171.635391235352,28,42.2
"2756410",2017-01-19 04:23:00,19912.97265625,0.000621300016064197,0.081904761493206,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.70253562927246,0,198.408111572266,187.350845336914,197.349884033203,174.06315612793,173.044860839844,174.022018432617,166.630081176758,173.26708984375,176.711242675781,171.937728881836,28,42.36
"2762710",2017-01-19 05:26:00,19927.55859375,0.000621300016064197,0.081904761493206,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.71311902999878,0,198.775360107422,187.331314086914,197.264831542969,174.072647094727,173.138916015625,174.077545166016,166.339660644531,173.263580322266,176.775955200195,172.033309936523,28,42.3225
"2768710",2017-01-19 06:26:00,19880.576171875,0.000621300016064197,0.081904761493206,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.70442390441895,0,198.700134277344,187.521224975586,197.293960571289,174.500564575195,174.020278930664,174.916381835938,168.103378295898,174.328903198242,177.358688354492,172.546203613281,28,42.285
"2775010",2017-01-19 07:29:00,19895.76953125,0.000621300016064197,0.081904761493206,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.68462800979614,0,197.744964599609,187.515594482422,197.103363037109,174.155242919922,174.366973876953,175.649368286133,168.623077392578,175.07014465332,178.460922241211,172.786209106445,28,42.2475
"2780210",2017-01-19 08:21:00,19917.654296875,0.000621300016064197,0.081904761493206,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.68146109580994,0,197.430603027344,187.358734130859,195.794570922852,173.613906860352,172.451644897461,173.812866210938,167.146148681641,174.124633789062,177.460525512695,172.322891235352,28,42.21
"2785610",2017-01-19 09:15:00,19901.51953125,0.000621300016064197,0.081904761493206,0.00100000004749745,0.00320099992677569,0.000929999980144203,0,2.68529748916626,0,197.425552368164,187.286422729492,195.260406494141,173.518020629883,172.181945800781,173.212417602539,165.989059448242,172.853210449219,176.593994140625,171.63232421875,28,42.1275
"2791010",2017-01-19 10:09:00,20146.958984375,0.000621300016064197,0.081904761493206,0.00100000004749745,0.00253366283141077,0.000929999980144203,0,2.63958358764648,0,197.325241088867,187.03190612793,194.970657348633,174.080169677734,172.210739135742,173.080825805664,164.748199462891,171.582855224609,174.928253173828,171.183212280273,28,42.045
"2796210",2017-01-19 11:01:00,20149.19140625,0.000621300016064197,0.081904761493206,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.67097520828247,0,198.051986694336,187.286651611328,195.108764648438,172.806045532227,172.870269775391,174.149765014648,166.918701171875,173.220840454102,176.428985595703,170.953353881836,28,41.9625
"2802310",2017-01-19 12:02:00,20127.88671875,0.000621300016064197,0.081904761493206,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.6799623966217,0,197.925659179688,187.293884277344,194.89599609375,172.793090820312,170.438735961914,170.084564208984,161.074661254883,168.683013916016,173.275268554688,168.499588012695,28,41.88
"2807910",2017-01-19 12:58:00,20151.37890625,0.000621300016064197,0.081904761493206,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.6820170879364,0,197.99626159668,187.727676391602,195.151245117188,174.117416381836,171.361236572266,170.949432373047,161.619888305664,169.568710327148,173.123733520508,168.521240234375,28,41.845
"2813710",2017-01-19 13:56:00,20140.462890625,0.000621300016064197,0.081904761493206,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.68453598022461,0,199.242446899414,188.793746948242,194.927642822266,171.821472167969,170.48095703125,170.619155883789,161.465133666992,168.856033325195,173.550888061523,173.897155761719,28,41.81
"2819910",2017-01-19 14:58:00,20163.404296875,0.000621300016064197,0.081904761493206,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.68023300170898,0,195.367172241211,189.383743286133,195.133316040039,172.958755493164,171.152236938477,170.951614379883,162.490432739258,169.748718261719,174.396118164062,174.671142578125,28,41.775
"2826110",2017-01-19 16:00:00,20156.697265625,0.000621300016064197,0.081904761493206,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.66970157623291,0,194.22331237793,188.307434082031,195.261047363281,174.11262512207,172.640029907227,173.417633056641,165.337554931641,171.831039428711,175.617248535156,171.677627563477,28,41.74
"2831910",2017-01-19 16:58:00,20151.3125,0.000621300016064197,0.081904761493206,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.67077088356018,0,191.871887207031,188.166534423828,194.473739624023,174.281677246094,172.155426025391,172.921676635742,164.340362548828,171.353073120117,174.073257446289,169.633285522461,28,41.7475
"2838910",2017-01-19 18:08:00,20144.7109375,0.000621300016064197,0.081904761493206,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.67993831634521,0,191.732666015625,188.147033691406,194.897918701172,174.459747314453,172.589553833008,171.732406616211,162.948364257812,170.23112487793,173.896423339844,168.542678833008,28,41.755
"2844010",2017-01-19 18:59:00,20134.51953125,0.000621300016064197,0.081904761493206,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.65510940551758,0,191.680740356445,187.963851928711,194.901702880859,174.008377075195,171.846115112305,171.311004638672,162.824676513672,169.929336547852,173.327560424805,168.343902587891,27,41.7625
"2850710",2017-01-19 20:06:00,20147.4375,0.000621300016064197,0.0802736356854439,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.65013957023621,0,191.50212097168,188.113632202148,195.053115844727,173.450988769531,170.846420288086,169.944305419922,160.111221313477,167.797760009766,171.823760986328,167.112213134766,27.984037399292,41.77
"2857010",2017-01-19 21:09:00,20134.4609375,0.000621300016064197,0.0788757428526878,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.64748311042786,0,191.335357666016,187.912261962891,194.569229125977,173.642181396484,171.660415649414,170.849212646484,162.534271240234,169.193923950195,173.191268920898,168.596206665039,28,41.42
"2863510",2017-01-19 22:14:00,20113.2109375,0.000621300016064197,0.0788757428526878,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.63018250465393,0,191.593612670898,188.820587158203,195.526351928711,173.141677856445,171.967041015625,171.398056030273,161.774475097656,168.96061706543,172.80029296875,167.501953125,27,41.07
"2870310",2017-01-19 23:22:00,20139.705078125,0.000621300016064197,0.0788757428526878,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.62566995620728,0,191.019119262695,187.355575561523,194.540161132812,172.845352172852,171.939056396484,171.716278076172,162.929931640625,169.723449707031,173.391967773438,168.758560180664,27.5465564727783,40.72
"2876510",2017-01-20 00:24:00,20139.810546875,0.000621300016064197,0.0788757428526878,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.63770055770874,0,191.123687744141,187.487182617188,195.038330078125,172.969909667969,173.131591796875,173.11506652832,164.604629516602,171.287811279297,174.343002319336,168.887023925781,28,40.37
"2882310",2017-01-20 01:22:00,20139.248046875,0.000621300016064197,0.0788757428526878,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.6172137260437,0,191.26985168457,187.862716674805,195.0419921875,173.326995849609,172.101547241211,171.772277832031,161.895568847656,168.974411010742,172.782806396484,167.320251464844,28,41.185
"2887810",2017-01-20 02:17:00,20149.30078125,0.000621300016064197,0.0788757428526878,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.61874580383301,0,191.055435180664,187.50634765625,195.355590820312,173.291870117188,173.248962402344,172.506896972656,163.800415039062,170.169631958008,173.896606445312,168.850296020508,28,42
"2893810",2017-01-20 03:17:00,20129.57421875,0.000621300016064197,0.0788757428526878,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.61476111412048,0,191.537063598633,188.52018737793,195.488082885742,173.620559692383,172.317535400391,172.128265380859,162.276931762695,169.188430786133,172.906692504883,167.302917480469,28,42.815
"2899710",2017-01-20 04:16:00,20117.73828125,0.000621300016064197,0.0788757428526878,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.61032247543335,0,191.306610107422,188.148941040039,194.936904907227,173.411911010742,171.600189208984,170.979614257812,161.232086181641,168.7822265625,172.709945678711,167.561920166016,28,43.63
"2905810",2017-01-20 05:17:00,20116.23828125,0.000621300016064197,0.0788757428526878,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.6039867401123,0,191.240921020508,188.06428527832,195.084701538086,173.383712768555,171.679763793945,172.155807495117,162.919631958008,170.268585205078,174.106262207031,168.636871337891,28,43.045
"2911910",2017-01-20 06:18:00,20143.171875,0.000621300016064197,0.0788757428526878,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.60268449783325,0,189.852203369141,187.626403808594,195.004302978516,172.985687255859,171.149520874023,170.654907226562,162.127212524414,169.198364257812,172.768981933594,167.945770263672,27,42.46
"2917910",2017-01-20 07:18:00,20145.39453125,0.000621300016064197,0.0788757428526878,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.58503913879395,0,190.854415893555,187.745849609375,195.555145263672,173.391616821289,172.47981262207,172.690551757812,163.805999755859,170.950439453125,174.294830322266,169.385269165039,27,41.875
"2923910",2017-01-20 08:18:00,20118.29296875,0.000621300016064197,0.0760714188218117,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.59869241714478,0,190.779190063477,187.382568359375,195.018646240234,173.077713012695,172.365142822266,172.145217895508,163.581008911133,170.710205078125,173.781372070312,169.411514282227,28,41.29
"2930010",2017-01-20 09:19:00,20190.97265625,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.61525177955627,0,190.693099975586,187.517379760742,194.988967895508,172.919464111328,172.079223632812,172.511322021484,164.255310058594,170.768188476562,174.268753051758,169.623596191406,28,41.6275
"2936610",2017-01-20 10:25:00,20152.759765625,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.60659790039062,0,194.795166015625,187.391723632812,194.628021240234,173.03108215332,171.157623291016,171.44352722168,163.038055419922,170.262756347656,173.795944213867,169.628646850586,28,41.965
"2943110",2017-01-20 11:30:00,20140.052734375,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.62053847312927,0,194.882293701172,187.434234619141,195.030639648438,173.021987915039,173.020446777344,174.073806762695,165.993118286133,172.341186523438,175.386169433594,170.987106323242,28,42.3025
"2949410",2017-01-20 12:33:00,20121.474609375,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.61400294303894,0,195.378204345703,187.437194824219,195.001358032227,173.621826171875,172.009017944336,172.339553833008,164.010314941406,171.31672668457,174.520355224609,170.492553710938,27.2504272460938,42.64
"2955110",2017-01-20 13:30:00,20151.529296875,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.60556364059448,0,194.959808349609,187.465408325195,194.782028198242,173.608932495117,172.305969238281,172.862808227539,165.300811767578,172.269241333008,175.736709594727,171.748291015625,28,42.605
"2960910",2017-01-20 14:28:00,20158.236328125,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.59165692329407,0,195.027206420898,187.957489013672,194.937042236328,173.802032470703,171.938171386719,173.138092041016,164.967407226562,171.551528930664,175.425430297852,171.453216552734,28,42.57
"2966510",2017-01-20 15:24:00,20146.92578125,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.56613326072693,0,195.092315673828,188.241836547852,195.292098999023,173.953521728516,172.370483398438,172.124313354492,164.113021850586,171.177917480469,175.117095947266,170.735214233398,28,42.535
"2972210",2017-01-20 16:21:00,20133.314453125,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.57886815071106,0,195.145355224609,188.261611938477,195.153915405273,173.421752929688,172.274551391602,172.400650024414,163.375518798828,170.820602416992,174.211364746094,169.911605834961,28,42.5
"2978110",2017-01-20 17:20:00,20148.076171875,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.56136107444763,0,195.155181884766,188.172882080078,195.019683837891,173.434356689453,172.246383666992,171.776870727539,163.128952026367,170.461181640625,173.743347167969,169.426574707031,28,42.395
"2983910",2017-01-20 18:18:00,20175.248046875,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.53959226608276,0,195.035552978516,188.391159057617,194.865280151367,173.281860351562,171.598388671875,171.532806396484,162.488342285156,169.876480102539,173.217010498047,169.1220703125,28,42.29
"2989610",2017-01-20 19:15:00,20165.66796875,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.56125330924988,0,194.896667480469,188.30876159668,194.931564331055,173.287124633789,172.248626708984,171.829147338867,162.938278198242,170.254104614258,174.173324584961,169.344131469727,28,42.185
"2995410",2017-01-20 20:13:00,20155.390625,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.55018758773804,0,194.852127075195,188.180816650391,194.983200073242,172.844619750977,171.950714111328,171.723922729492,163.259765625,170.337463378906,173.901702880859,169.524765014648,28,42.08
"3001610",2017-01-20 21:15:00,20158.10546875,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.53600645065308,0,195.002243041992,188.104675292969,194.659255981445,172.728637695312,171.855728149414,171.535675048828,163.087066650391,170.383087158203,173.911315917969,169.812225341797,28,42.11
"3007710",2017-01-20 22:16:00,20168.029296875,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.54220700263977,0,195.043365478516,187.976104736328,194.961395263672,173.130569458008,172.094192504883,171.560684204102,163.201751708984,170.348510742188,174.11262512207,169.888748168945,28,42.14
"3013910",2017-01-20 23:18:00,20151.09375,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.51826882362366,0,195.079132080078,188.036361694336,195.084838867188,173.215881347656,172.082458496094,171.67546081543,162.92024230957,169.687088012695,173.789810180664,169.58528137207,28,42.17
"3019810",2017-01-21 00:17:00,20151.671875,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.50805139541626,0,194.959121704102,188.180023193359,195.529083251953,173.452423095703,171.539916992188,170.948135375977,161.698333740234,169.436859130859,172.909469604492,168.30143737793,28,42.2
"3026010",2017-01-21 01:19:00,20168.9609375,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.5078113079071,0,195.054595947266,188.378295898438,194.915679931641,172.520797729492,171.489288330078,171.04069519043,162.495086669922,169.644622802734,173.193542480469,168.990692138672,28,42.14
"3032010",2017-01-21 02:19:00,20151.896484375,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.53105974197388,0,195.043045043945,188.33837890625,195.135772705078,173.01579284668,171.501708984375,170.339813232422,161.749847412109,168.865707397461,172.888229370117,168.492858886719,28,42.08
"3038010",2017-01-21 03:19:00,20149.30859375,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.5190896987915,0,195.014739990234,187.944793701172,194.631988525391,172.976531982422,171.54817199707,170.426544189453,161.56298828125,169.052047729492,173.148590087891,168.487945556641,28,42.02
"3044110",2017-01-21 04:20:00,20145.318359375,0.000621300016064197,0.0758823528885841,0.00100000004749745,0.0033249999396503,0.000929999980144203,0,2.51256442070007,0,194.89860534668,188.075958251953,195.070022583008,172.59944152832,172.032806396484,171.923782348633,163.549026489258,171.040267944336,174.310119628906,169.54069519043,28,41.96
